date,type,rating,surprise_pct,vix,vix_ma_20,vix_change_5d,vix_change_20d,vix_above_20,rsi_14,ma_5,ma_20,ma_50,volatility_20,momentum_5d,momentum_20d,price,fed_funds_rate,fed_rate_change_3m,returns,target
2022-09-01,CPI,-2.0,-3.403646249360036,25.559999465942383,22.26500005722046,3.779998779296875,4.119998931884766,1,20.059431505910695,90.95407409667969,92.27250823974609,92.35636978149414,0.5251084320951578,-1.9124543717167097,-4.72163705938261,90.03523254394531,2.56,1.35,-0.560219057582608,0
2022-10-01,CPI,-3.0,-8.078966056424374,31.6200008392334,27.498499965667726,1.7000007629394531,6.060001373291016,1,30.77756361268075,86.23242645263672,88.29145774841308,91.01123901367187,0.8376129465481542,-0.8572843095476013,-3.971596541270994,86.45939636230469,3.08,1.4000000000000001,-0.7427376635816718,0
2022-10-01,NFP,2.0,10.752191970466077,31.6200008392334,27.498499965667726,1.7000007629394531,6.060001373291016,1,30.77756361268075,86.23242645263672,88.29145774841308,91.01123901367187,0.8376129465481542,-0.8572843095476013,-3.971596541270994,86.45939636230469,3.08,1.4000000000000001,-0.7427376635816718,0
2022-11-01,CPI,-4.0,-14.690277856197852,25.809999465942383,29.838000106811524,-2.6499996185302734,-3.260000228881836,1,43.75106690047952,85.48798522949218,85.30708847045898,87.52803451538085,0.5906863810037531,0.22613138851244052,-2.8278954922906663,85.18690490722656,3.78,1.4499999999999997,-0.6051702646463456,0
2022-11-01,NFP,-3.0,-21.220159151193634,25.809999465942383,29.838000106811524,-2.6499996185302734,-3.260000228881836,1,43.75106690047952,85.48798522949218,85.30708847045898,87.52803451538085,0.5906863810037531,0.22613138851244052,-2.8278954922906663,85.18690490722656,3.78,1.4499999999999997,-0.6051702646463456,0
2022-12-01,NFP,-5.0,-67.38567730802416,19.84000015258789,23.016500186920165,-0.5100002288818359,-6.020000457763672,0,69.82502693770104,88.14181518554688,86.77531776428222,86.14619766235352,0.7015369113154969,1.5813543680379238,4.941108309770947,89.24420928955078,4.1,1.5399999999999996,-0.812324635430198,0
2022-12-01,CPI,-5.0,-21.10995704154313,19.84000015258789,23.016500186920165,-0.5100002288818359,-6.020000457763672,0,69.82502693770104,88.14181518554688,86.77531776428222,86.14619766235352,0.7015369113154969,1.5813543680379238,4.941108309770947,89.24420928955078,4.1,1.5399999999999996,-0.812324635430198,0
2023-01-01,CPI,-4.0,-17.60366268379416,21.670000076293945,21.88149995803833,-0.2999992370605469,1.8299999237060547,1,33.62247549611671,87.23144836425782,88.56438446044922,87.12282867431641,0.5776536528758024,-1.4507568828041162,-2.5524352940482498,86.96630859375,4.33,1.25,0.6215993635853149,1
2023-01-01,NFP,4.0,34.34190620272315,21.670000076293945,21.88149995803833,-0.2999992370605469,1.8299999237060547,1,33.62247549611671,87.23144836425782,88.56438446044922,87.12282867431641,0.5776536528758024,-1.4507568828041162,-2.5524352940482498,86.96630859375,4.33,1.25,0.6215993635853149,1
2023-02-01,CPI,-4.0,-18.873238572954534,17.8700008392334,19.951500034332277,-1.2099990844726562,-5.029998779296875,0,59.24256817673006,90.07769622802735,89.80391921997071,88.8958122253418,0.6280942814917856,0.3953603933156691,3.5155139136499924,90.72855377197266,4.57,0.7900000000000005,-1.1132299072660188,0
