date,type,rating,surprise_pct,rsi_14,volatility_20,momentum_5d,momentum_20d,vix,vix_ma_20,vix_change_5d,vix_change_20d,vix_above_20,fed_funds_rate,fed_rate_change_3m,returns,target
2020-08-01,RETAIL,-5.0,-70.70401430596209,69.75845130433619,1.962779771299852,1.7924199250180406,13.496165728612919,24.459999084472656,26.70950002670288,-1.3800010681152344,-3.220001220703125,1,0.1,0.05,1.4050121719432636,1
2020-09-01,PMI,5.0,146.7741935483871,33.16017205470024,2.4114560377882013,-6.8743988515412635,-12.68956407779519,26.1200008392334,22.938000011444093,4.090000152587891,2.3600006103515625,1,0.09,0.009999999999999995,3.845203813933973,1
2020-09-01,CPI,5.0,66.92677131116139,33.16017205470024,2.4114560377882013,-6.8743988515412635,-12.68956407779519,26.1200008392334,22.938000011444093,4.090000152587891,2.3600006103515625,1,0.09,0.009999999999999995,3.845203813933973,1
2020-09-01,NFP,5.0,149.73415845899066,33.16017205470024,2.4114560377882013,-6.8743988515412635,-12.68956407779519,26.1200008392334,22.938000011444093,4.090000152587891,2.3600006103515625,1,0.09,0.009999999999999995,3.845203813933973,1
2020-09-01,RETAIL,5.0,38.195969355315206,33.16017205470024,2.4114560377882013,-6.8743988515412635,-12.68956407779519,26.1200008392334,22.938000011444093,4.090000152587891,2.3600006103515625,1,0.09,0.009999999999999995,3.845203813933973,1
2020-10-01,NFP,5.0,145.43561643835613,41.839148003273934,1.792873781996289,-2.1292093095600095,-1.429619402845561,26.700000762939453,27.73050003051758,-1.8099994659423828,0.13000106811523438,1,0.09,0.0,-7.38437118275094,0
2020-10-01,GDP,5.0,950.9663675896753,41.839148003273934,1.792873781996289,-2.1292093095600095,-1.429619402845561,26.700000762939453,27.73050003051758,-1.8099994659423828,0.13000106811523438,1,0.09,0.0,-7.38437118275094,0
2020-10-01,CPI,5.0,50.75608579566476,41.839148003273934,1.792873781996289,-2.1292093095600095,-1.429619402845561,26.700000762939453,27.73050003051758,-1.8099994659423828,0.13000106811523438,1,0.09,0.0,-7.38437118275094,0
2020-10-01,PMI,5.0,127.7511961722488,41.839148003273934,1.792873781996289,-2.1292093095600095,-1.429619402845561,26.700000762939453,27.73050003051758,-1.8099994659423828,0.13000106811523438,1,0.09,0.0,-7.38437118275094,0
2020-11-01,CPI,5.0,21.331731697259084,39.13505332997023,2.37578483314426,-0.5271758621069322,-9.788608820733213,38.02000045776367,29.665999698638917,10.470001220703125,10.39000129699707,1,0.09,-0.010000000000000009,4.396474091483695,1
2020-12-01,CPI,4.0,16.64917321020772,66.15389793575265,2.903100970882199,-2.707626770026783,4.2398852029335465,20.770000457763672,24.17750005722046,-1.8899993896484375,-16.360000610351562,1,0.09,0.0,-0.22414401885316534,0
2020-12-01,RETAIL,3.0,9.881166569588617,66.15389793575265,2.903100970882199,-2.707626770026783,4.2398852029335465,20.770000457763672,24.17750005722046,-1.8899993896484375,-16.360000610351562,1,0.09,0.0,-0.22414401885316534,0
2021-01-01,CPI,3.0,9.957553404813591,46.75924877275337,2.0070465985604367,1.9141462809335819,5.018164862348495,22.75,22.514500045776366,-0.5599994659423828,1.5799999237060547,1,0.09,0.0,-8.169092653187775,0
2021-01-01,GDP,5.0,646.6322990157253,46.75924877275337,2.0070465985604367,1.9141462809335819,5.018164862348495,22.75,22.514500045776366,-0.5599994659423828,1.5799999237060547,1,0.09,0.0,-8.169092653187775,0
2021-01-01,RETAIL,5.0,351.8778008165046,46.75924877275337,2.0070465985604367,1.9141462809335819,5.018164862348495,22.75,22.514500045776366,-0.5599994659423828,1.5799999237060547,1,0.09,0.0,-8.169092653187775,0
2021-02-01,CPI,5.0,29.030973442175785,52.66553030695339,2.177393629588186,0.41663841312080674,-10.434538268905936,30.239999771118164,25.176499843597412,7.049999237060547,7.489999771118164,1,0.08,-0.009999999999999995,-4.651166540452019,0
2021-02-01,PMI,4.0,18.60465116279069,52.66553030695339,2.177393629588186,0.41663841312080674,-10.434538268905936,30.239999771118164,25.176499843597412,7.049999237060547,7.489999771118164,1,0.08,-0.009999999999999995,-4.651166540452019,0
2021-03-01,CPI,5.0,93.37971454199037,36.36367412585156,3.2017660563293977,-0.5341437945064809,-18.198927898864092,23.350000381469727,23.15099992752075,-0.10000038146972656,-9.739999771118164,1,0.07,-0.01999999999999999,-3.364042829561789,0
2021-03-01,RETAIL,5.0,1814.407826865838,36.36367412585156,3.2017660563293977,-0.5341437945064809,-18.198927898864092,23.350000381469727,23.15099992752075,-0.10000038146972656,-9.739999771118164,1,0.07,-0.01999999999999999,-3.364042829561789,0
2021-03-01,PMI,5.0,76.66666666666667,36.36367412585156,3.2017660563293977,-0.5341437945064809,-18.198927898864092,23.350000381469727,23.15099992752075,-0.10000038146972656,-9.739999771118164,1,0.07,-0.01999999999999999,-3.364042829561789,0
2021-03-01,NFP,5.0,89.93469074145219,36.36367412585156,3.2017660563293977,-0.5341437945064809,-18.198927898864092,23.350000381469727,23.15099992752075,-0.10000038146972656,-9.739999771118164,1,0.07,-0.01999999999999999,-3.364042829561789,0
2021-04-01,GDP,5.0,165.1576776817875,37.38849690970163,2.537724197350125,-5.4077285268108515,-8.600034301386128,17.329999923706055,20.851500034332275,-2.479999542236328,-11.239999771118164,0,0.07,-0.01999999999999999,0.8707147695693745,1
2021-04-01,CPI,5.0,164.84787007440195,37.38849690970163,2.537724197350125,-5.4077285268108515,-8.600034301386128,17.329999923706055,20.851500034332275,-2.479999542236328,-11.239999771118164,0,0.07,-0.01999999999999999,0.8707147695693745,1
2021-05-01,RETAIL,-5.0,-149.14832380678,54.92336609957519,1.8229370871815143,-3.220486628356689,2.0461518169605286,18.610000610351562,17.420500087738038,1.2800006866455078,1.2800006866455078,0,0.06,-0.03,2.463900096653165,1
2021-06-01,CPI,5.0,99.02099942620161,51.88464504658482,1.7038241824093687,1.3009527774298757,-0.34130090517997536,17.899999618530273,19.739999866485597,-0.5,-0.4099998474121094,0,0.08,0.009999999999999995,-0.427006605658867,0
2021-06-01,NFP,5.0,107.5619295958279,51.88464504658482,1.7038241824093687,1.3009527774298757,-0.34130090517997536,17.899999618530273,19.739999866485597,-0.5,-0.4099998474121094,0,0.08,0.009999999999999995,-0.427006605658867,0
2021-06-01,PMI,5.0,78.21782178217823,51.88464504658482,1.7038241824093687,1.3009527774298757,-0.34130090517997536,17.899999618530273,19.739999866485597,-0.5,-0.4099998474121094,0,0.08,0.009999999999999995,-0.427006605658867,0
2021-07-01,RETAIL,-5.0,-214.8508548260973,55.64060943331275,2.578588742280315,2.0825476919901664,12.316706253816312,15.479999542236328,16.755499935150148,-0.49000072479248047,-2.5600013732910156,0,0.1,0.03,5.324778893062794,1
2021-07-01,GDP,-5.0,-42.361941020838564,55.64060943331275,2.578588742280315,2.0825476919901664,12.316706253816312,15.479999542236328,16.755499935150148,-0.49000072479248047,-2.5600013732910156,0,0.1,0.03,5.324778893062794,1
2021-08-01,RETAIL,-5.0,-24.289529301622196,58.61359499065746,2.8520643610544045,1.909025231568573,10.876124625252181,18.239999771118164,17.709500217437743,1.039999008178711,2.760000228881836,0,0.09,0.03,0.8303078540163371,1
