date,type,actual,consensus,surprise,surprise_pct,rating,1d,2d,3d,5d
2014-05-01,NFP,215000.0,245333.33333333334,-30333.333333333343,-12.364130434782613,-3,0.6159454983804019,0.008862458533047339,0.41059020269563207,-0.37491811255007473
2014-06-01,NFP,337000.0,237750.0,99250.0,41.74553101997897,5,-1.2304917267856599,-1.2570280804451806,-1.212813037602755,-1.3544715496305382
2014-07-01,NFP,224000.0,257600.0,-33600.0,-13.043478260869565,-3,-1.0687299494216664,-1.4249824576110253,-0.7035798606572702,0.48986328426244113
2014-08-01,NFP,196000.0,252000.0,-56000.0,-22.22222222222222,-4,-0.26186976720950245,0.061116423282176556,0.12217893616451585,0.8379562998704894
2014-09-01,NFP,294000.0,259500.0,34500.0,13.294797687861271,3,0.5567787649673058,-0.6682400934554278,-0.8567539371301449,-0.8910219831054574
2014-10-01,NFP,234000.0,263000.0,-29000.0,-11.02661596958175,-3,-0.871197506007056,-0.4482709530386896,-0.38903004251533946,0.9811705404318565
2014-11-01,NFP,293000.0,250000.0,43000.0,17.2,3,0.31098957844293534,0.16811013675174172,-0.47917703090987795,-0.26060550403704
2014-12-01,NFP,274000.0,263000.0,11000.0,4.182509505703422,0,-0.9711836394491543,-0.584403693899956,0.246884923042632,0.8806253198409745
2015-01-01,NFP,204000.0,252500.0,-48500.0,-19.207920792079207,-3,1.5708482404685638,3.4009006255182985,3.196646001459407,2.945345445563014
2015-02-01,NFP,259000.0,249166.66666666666,9833.333333333343,3.9464882943143853,0,-2.116621937182551,-1.9493812322884243,-3.0258801722528297,-4.895263874412372
2015-03-01,NFP,96000.0,259666.66666666666,-163666.66666666666,-63.02952503209242,-5,-0.36255524160603975,-0.3310901723860827,-0.45713417523495353,-1.7577462862591189
2015-04-01,NFP,273000.0,226666.66666666666,46333.33333333334,20.44117647058824,4,-1.059537158580783,-1.6120230081247917,-0.7870829968733136,-2.043390904672425
2015-05-01,NFP,342000.0,233166.66666666666,108833.33333333334,46.67619728377413,5,-0.9435280660205936,-1.080681644576484,-2.77420399281244,-1.2015649718990216
2015-06-01,NFP,171000.0,241333.33333333334,-70333.33333333334,-29.14364640883978,-4,-1.3951420283917106,-2.9802449937378075,-1.7171560799139591,-3.021491326380958
2015-07-01,NFP,282000.0,224166.66666666666,57833.33333333334,25.799256505576214,4,0.32869252183012354,2.18820969086268,3.148257110054068,1.9892941788944618
2015-08-01,NFP,134000.0,237166.66666666666,-103166.66666666666,-43.49964862965566,-5,-0.7931735169934102,-1.5378642276909704,-0.6637047843456534,-0.6070251862254292
2015-09-01,NFP,150000.0,216333.33333333334,-66333.33333333334,-30.662557781201855,-5,-0.8604853714371264,-0.3769455741424273,0.5326595566136177,-0.4752916788044918
2015-10-01,NFP,304000.0,225333.33333333334,78666.66666666666,34.91124260355029,5,0.6057582191179314,-0.7591896568534039,-0.3312009433299622,-1.4942428534344294
2015-11-01,NFP,229000.0,230500.0,-1500.0,-0.6507592190889371,0,-0.8200131741294605,-0.7052235839955323,-0.9676277997169596,-2.9684762835851046
2015-12-01,NFP,269000.0,211666.66666666666,57333.33333333334,27.08661417322835,4,0.03260995459130597,-2.6865859611434058,-1.8317502788114695,-0.8303923805533948
2016-01-01,NFP,133000.0,228000.0,-95000.0,-41.66666666666667,-5,-0.40340871171670933,0.9387002552784377,1.1198400382554152,0.4611773947026477
2016-02-01,NFP,197000.0,203166.66666666666,-6166.666666666657,-3.035274815422473,0,1.8551676431509185,1.0104733925923215,1.499915457093361,3.8051343458313776
2016-03-01,NFP,255000.0,213666.66666666666,41333.33333333334,19.344773790951646,3,0.4126771756492916,0.7786351640877742,0.13235435691627506,1.206864880892237
2016-04-01,NFP,193000.0,231166.66666666666,-38166.66666666666,-16.510454217736118,-3,0.06115605549102584,1.155444156890981,0.42087713617882955,1.0177354825124476
2016-05-01,NFP,45000.0,212666.66666666666,-167666.66666666666,-78.84012539184953,-5,1.259596424594015,1.8150866952937765,2.4956671989906534,2.378339275453098
2016-06-01,NFP,246000.0,182000.0,64000.0,35.16483516483517,5,0.7207841770324268,2.154609938265626,1.3955195091497412,2.1852715096835884
2016-07-01,NFP,374000.0,178166.66666666666,195833.33333333334,109.91580916744623,5,1.2520265104499688,1.4155981545999303,1.4085463899743018,1.2591201253107642
2016-08-01,NFP,142000.0,218333.33333333334,-76333.33333333334,-34.961832061068705,-5,-1.0302582248614514,-0.9731064609501926,-0.22895016228944282,-1.0803798036505707
2016-09-01,NFP,305000.0,209166.66666666666,95833.33333333334,45.816733067729096,5,-0.8156145752139056,-0.09295987600131066,-0.16453199105795888,-3.040661628287984
2016-10-01,NFP,99000.0,217500.0,-118500.0,-54.48275862068965,-5,-1.169467927375949,-1.6299561700784286,-2.1781954925269025,-2.6898332558416196
2016-11-01,NFP,117000.0,201833.33333333334,-84833.33333333334,-42.03137902559868,-5,0.435115955638499,-0.33581668192138076,0.5572601542905369,-0.7022195609019697
2016-12-01,NFP,225000.0,213833.33333333334,11166.666666666657,5.222135619641461,2,0.7327614770091669,0.6232579448350902,0.5474194881108698,0.2104987585236453
2017-01-01,NFP,220000.0,210333.33333333334,9666.666666666657,4.5958795562598995,0,0.38444340326830334,1.9558545994819778,1.0197192031083264,1.7635924096639788
2017-02-01,NFP,220000.0,184666.66666666666,35333.33333333334,19.133574007220222,3,-0.0419639110365086,-0.08396840612624401,0.5205797675507767,2.6364212657192185
2017-03-01,NFP,121000.0,197666.66666666666,-76666.66666666666,-38.7858347386172,-5,-0.35987195148641815,-0.10045079292163529,-0.5775637928759244,-1.4145729726796132
2017-04-01,NFP,205000.0,167000.0,38000.0,22.75449101796407,4,-0.5424199375669073,-0.23831025486654628,-0.3862738990802166,-0.32872017224493877
2017-05-01,NFP,206000.0,184666.66666666666,21333.333333333343,11.552346570397118,3,0.5120345497546239,0.5781040358727314,0.08254321337984066,-0.37169839049462766
2017-06-01,NFP,203000.0,199500.0,3500.0,1.7543859649122806,0,1.1840499543663503,0.5557667294937021,1.103486367593915,0.3543963762449244
2017-07-01,NFP,189000.0,195833.33333333334,-6833.333333333343,-3.489361702127664,0,0.024123742344286547,-0.8034943602103701,-1.3980392886432678,-1.0846843295306279
2017-08-01,NFP,147000.0,190666.66666666666,-43666.66666666666,-22.9020979020979,-4,0.056169795938877026,1.0911478837437656,0.23268374352042376,-0.016047418858850044
